parameter_id,parameter_family,purpose,value,status,unit,scope,evidence_ids,origin_type,adoption_reason,alternatives,uncertainty,sensitivity,calibration,model_version,release_gate,legacy_rule_ids,source_locator,live_default,notes
PAR_LEGACY_RAFTING_HAZARD_GATES,legacy_safety,하천·장비·상류강우,"{""river_warning_danger"":""STOP"",""river_caution"":""CAUTION"",""equipment_missing_failed_unavailable"":""STOP"",""upstream_rain_caution_or_higher"":""STOP"",""unrecognized"":""UNKNOWN""}",retired_or_not_adopted,status_rules,rafting;river_risk also swim,AC03;AC04;AC10;SW10,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-19,"legacy engine.py:397–403,434–443",null,운영자·구간별위험값미확정; 공통Q추론없음; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_DECISION_PRECEDENCE,legacy_decision,판정우선순위·숫자노출,"{""priority"":[""STOP"",""UNKNOWN"",""CAUTION"",""score_evaluation""],""STOP_score"":null,""UNKNOWN_score"":null,""CAUTION_cap"":39,""eligibility"":""safety_clear AND recommended_or_consider""}",retired_or_not_adopted,rule_order,legacyall,,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-11;L-12;L-20,legacy engine.py:699–752;domain.py:295–299,null,구조의새설계채택은별도ID; legacy CAUTION숫자cap39는채택안함; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_DAILY_REFERENCE_TIME,legacy_aggregation,날짜별평가 기준시각,"{""timezone"":""Asia/Seoul"",""time"":""12:00""}",retired_or_not_adopted,local_clock_time,legacydailyforecast,HC01;HC02;AC10,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-07,legacy daily_forecasts.py:50;methodology.md:306–317,null,하루전체/시간별추천의근거아님; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_KMA_VALIDITY,legacy_aggregation,KMA관측/예보시간창,"{""observation_minutes"":70,""forecast_hours"":1}",retired_or_not_adopted,minutes/hours,legacyKMA adapter,,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-07;L-20,"legacy kma_adapter.py:23–25,114–121",null,유효기간과집계기간을구분; 새provider정책에복제안함; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_KHOA_FORECAST_PERIODS,legacy_aggregation,공식반일제품 adapter창,"{""timezone"":""Asia/Seoul"",""am"":[""00:00:00"",""11:59:59.999999""],""pm"":[""12:00:00"",""23:59:59.999999""],""unrecognized"":""no_window""}",retired_or_not_adopted,provider_validity_period,KHOAbeach/surf,,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-06;L-07;L-20,legacy khoa_adapter.py:459–474,null,반일값을매시간별정밀예보로확장안함; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_MUDFLAT_WINDOW_BOUNDARY,legacy_aggregation,공식체험창 시각처리,"{""timezone"":""Asia/Seoul"",""start_end_equal"":""invalid"",""end_before_start"":""next_day"",""start_end_boundary"":""inclusive"",""unrelated_date"":""UNKNOWN""}",retired_or_not_adopted,provider_clock_window,mudflat,AC08;AC09,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-17,legacy khoa_adapter.py:477–492;methodology.md:206–211,null,간조±고정시간계산없음; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_ACTIVITY_ENVIRONMENT_MAPPING,legacy_scope,넓은 장소유형별활동 허용,"{""marine_beach"":[""swim"",""surf"",""relax""],""inland_water"":[""swim"",""rafting""],""tidal_flat"":[""mudflat""],""licensed_facility"":[""onsen""],""waterside"":[],""type_aliases"":{""marine_beach"":[""beach"",""sea"",""marine_beach"",""coastal_road""],""inland_water"":[""river"",""valley"",""lake"",""riverside"",""reservoir""],""licensed_facility"":[""hotspring"",""pool"",""waterpark"",""licensed_facility""],""tidal_flat"":[""mudflat"",""tidal_flat""],""fallback"":""waterside""}}",retired_or_not_adopted,mapping,6legacyactivities,AC01;AC08;AC10;HC18,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-06;L-07;L-08;L-09;L-10,legacy domain.py:72–83;fusion.py:398–412,null,실제 장소별 지원 확인 아님; lake→rafting/pool→onsen/coastal_road→swim 추론 폐기; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_SURF_GRADE_SKILL_SCOPE,legacy_scope,서핑숙련 grade설명 해석,"{""allowed_identity_skills"":[""unspecified"",""beginner"",""intermediate"",""advanced""],""accepted_detail"":{""초중급자에게적합"":[""beginner"",""intermediate""]},""unspecified_or_mismatch"":""score_null""}",retired_or_not_adopted,provider_text→skill_set,KHOAsurf,AC01;AC02;AC11,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-06,"legacy surf_skill.py:12–33,44–117",null,advanced표시가advancedscore지원아님; 새parserproviderrevision검수전보류; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_DERIVED_MAX_AGE,legacy_freshness,producer신선도상수,"{""hci_hours"":3,""facility_minutes"":30,""flow_minutes"":15}",retired_or_not_adopted,hours/minutes,legacyderived,,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-07;L-09;L-10;L-20,legacy derived.py:39–42,null,신선도상수는모델타당성임계가아님; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_HCI_TEST_VECTORS,legacy_fixture,세회귀벡터 기대점수,"[{""humidex"":29,""cloud_pct"":20,""daily_mm"":0,""wind_kmh"":5,""expected"":100},{""humidex"":24,""cloud_pct"":70,""daily_mm"":4,""wind_kmh"":25,""expected"":66},{""humidex"":29,""cloud_pct"":100,""daily_mm"":30,""wind_kmh"":75,""expected"":15}]",retired_or_not_adopted,mixed→points,legacyHCItest,,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-07,legacy conditions/test_water_index.py:228–250,null,개발자가구성한회귀fixture; 원논문검증표본/새offline정답으로자동채택안함; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_LEGACY_RAFTING_TEST_THRESHOLDS,legacy_fixture,유량 fixture 예시,"[10,20,30,40]",retired_or_not_adopted,m3/s,legacytests,,미검증기존,기존 구현의 역사적 값만 보존한다. 한국 물활동의 정량 타당성이 검증되지 않아 새 모델에 채택하지 않는다.,새 모델은 null/unknown; 명시된 별도 승인값이 있을 때만 사용,출처 라벨·단위 테스트가 계수 추정 불확실성을 제공하지 않는다.,오프라인 비교에서 값/경계 변화에 따른 순위·abstention·오판 변화를 평가; 현재 수치로 운영하지 않음.,대상·장소·계절·활동별 자료로 독립 보정과 외부 검증 후 별도 신규 parameter_id에 승인값 기록.,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending (비채택 역사 기록; 통과해도 새 모델로 자동 승격하지 않음),L-10,research legacy_audit.md:122,null,현장Q아님; 테스트샘플그대로운영반영금지; 원코드 engine.py:33 methodology_version=water-index-v1.0.0 (새 모델 버전 아님)
PAR_PUBLIC_DEFAULT,design_invariant,미구현 기본 모델의 공개 반환값,"{""model_status"":""unimplemented"",""environment_score"":null,""preference_status"":""not_modelled"",""preference_score"":null,""preference_ranking"":null,""recommendation_ranking"":null}",adopted_design_constraint,not_applicable,공통 설계,,설계가정,자료 의미와 평가 가능 범위를 명시하기 위한 설계 결정이다. 문헌에서 추정한 계수로 주장하지 않는다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,수치 효과 추정 항목이 아니다. 구현과 표시가 아직 검증되지 않은 설계 불변조건이다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,계수 보정 대상 아님; 후속 구현 시 명세·상태 전이 검증 및 범위 승인 필요.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_FE_RELEASE:pending,,canonical_contract.md,null,현재 자체 점수·추천은 미구현. 라이브 서버가 이 새 DTO를 반환한다는 뜻은 아님.
PAR_OUTCOME_SEPARATION,design_invariant,A/B1/B2/C 결과를 별도 관리,"{""outcomes"":[""thermal_sensation"",""thermal_comfort"",""satisfaction"",""stated_preference"",""observed_behavior"",""operational_restriction""],""pooled_default"":false}",adopted_design_constraint,not_applicable,공통 설계,HC02;HC06;HC09;HC18;SW01;AC01;AC02;KR01,설계가정,자료 의미와 평가 가능 범위를 명시하기 위한 설계 결정이다. 문헌에서 추정한 계수로 주장하지 않는다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,수치 효과 추정 항목이 아니다. 구현과 표시가 아직 검증되지 않은 설계 불변조건이다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,계수 보정 대상 아님; 후속 구현 시 명세·상태 전이 검증 및 범위 승인 필요.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_FE_RELEASE:pending,,canonical_contract.md,null,
